staza gastr import cu multa bila ,staza gastrica import cu multa bila ,N,
staza gastr import cu multa bila muc cong pilor diskinetic,staza gastrica import cu multa bila mucoasa congestionat pilor diskinetic,N,
staza gastr import fara bila,staza gastrica import fara bila,N,
staza gastr import fara bila A-accentuat folicular,staza gastrica import fara bila accentuat folicular la nivelul antrului,N,
staza gastr import fara bila A-hemor subepit punctiforma,staza gastrica import fara bila antru hemoragic subepiteliala punctiforma,N,
staza gastr import fara bila precardial form pseudopolipoida 1/1.5cm de acelasi cul cu muc (pancreas ectopic),staza gastrica import fara bila precardial forma pseudopolipoida 1/1.5cm de acelasi cul cu mucoasa (pancreas ectopic),N,
staza gastr import bezoar alim,staza gastrica import bezoar alimentare,N,
staza gastr import fara lez hemor,staza gastrica import fara leziuni hemoragic,N,
staza gastr masiva,staza gastrica masiva,N,
staza gastr masiva cu multa bila A-folicular,staza gastrica masiva cu multa bila folicular la nivelul antrului,N,
staza gastr minima ,staza gastrica minima ,N,
staza gastr minima cu bila,staza gastrica minima cu bila,N,
staza gastr minima cu bila A-cong,staza gastrica minima cu bila congestionat la nivelul antrului,N,
staza gastr minima cu bila A-folicular,staza gastrica minima cu bila folicular la nivelul antrului,N,
staza gastr minima cu bila muc cong,staza gastrica minima cu bila mucoasa congestionat,N,
staza gastr minima fara bila,staza gastrica minima fara bila,N,
staza gastr minima fara bila A-accentuat folicular F-cateva hemor subepit,staza gastrica minima fara bila accentuat folicular la nivelul antrului fund cateva hemoragic subepiteliala,N,
staza gastr minima A-cateva eroz punctiforme,staza gastrica minima antru cateva eroziuni punctiforme,N,
staza gastr moder cu suc gastr si bila A-cong folicular o lez petesiala pliuri pilorice mai edematiate,staza gastrica moderata cu suc gastric si bila congestionat la nivelul antrului folicular o leziuni petesiala pliuri pilorice mai edematiate,N,
staza gastr moder cu suc gastr,staza gastrica moderata cu suc gastric,N,
staza gastr moder cu suc gastr si bila,staza gastrica moderata cu suc gastric si bila,N,
staza gastr moder cu suc gastr si bila A-cong difuz,staza gastrica moderata cu suc gastric si bila congestionat la nivelul antrului difuz,N,
staza gastr moder cu suc gastr si bila A-folicular,staza gastrica moderata cu suc gastric si bila folicular la nivelul antrului,N,
staza gastr moder cu suc gastr si bila A-folicular+cong difuza,staza gastrica moderata cu suc gastric si bila folicular la nivelul antrului si congestionat difuza,N,
staza gastr moder cu suc gastr si bila A-mozaic,staza gastrica moderata cu suc gastric si bila antru mozaic,N,
staza gastr moder cu suc gastr si bila muc cong difuz tapetat de mucus impregn cu bila,staza gastrica moderata cu suc gastric si bila mucoasa congestionat difuz tapetat de mucus impregnat cu bila,N,
staza gastr moder cu suc gastr si bila resturi alim A-palid impregn cu bila,staza gastrica moderata cu suc gastric si bila resturi alimentare antru palid impregnat cu bila,N,
staza gastr moder cu suc gastr si bila stomac partial volvulat A cong difuz depozite de bila,staza gastrica moderata cu suc gastric si bila stomac partial volvulat antru congestionat difuz depozite de bila,N,
staza gastr moder cu suc gastr si bila stomac partial volvulat A cong difuz pilor larg deschis diskinetic,staza gastrica moderata cu suc gastric si bila stomac partial volvulat antru congestionat difuz pilor larg deschis diskinetic,N,
staza gastr moder cu suc gastr si mucus aerat A-minim cong,staza gastrica moderata cu suc gastric si mucus aerat antru minim congestionat,N,
staza gastr moder cu suc gastr si resturi alim stomac partial volvulat,staza gastrica moderata cu suc gastric si resturi alimentare stomac partial volvulat,N,
staza gastr moder cu suc gastr A cong difuz parcelar folicular,staza gastrica moderata cu suc gastric antru congestionat difuz parcelar folicular,N,
staza gastr moder cu suc gastr A si jonct A-C accentuat folicular,staza gastrica moderata cu suc gastric antru si joctiune antru corp accentuat folicular,N,
staza gastr moder cu suc gastr A-accentuat folicular,staza gastrica moderata cu suc gastric accentuat folicular la nivelul antrului,N,
staza gastr moder cu suc gastr A-aspect de mozaic parcelar zone de mucus impregn cu bila+o mica eroz,staza gastrica moderata cu suc gastric antru aspect de mozaic parcelar zone de mucus impregnat cu bila si o mica eroziuni,N,
staza gastr moder cu suc gastr A-cong difuz tapetat de mucus aerat,staza gastrica moderata cu suc gastric congestionat la nivelul antrului difuz tapetat de mucus aerat,N,
staza gastr moder cu suc gastr A-cong difuz tapetat de mucus impregn cu bila pilor larg deschis diskinetic,staza gastrica moderata cu suc gastric congestionat la nivelul antrului difuz tapetat de mucus impregnat cu bila pilor larg deschis diskinetic,N,
staza gastr moder cu suc gastr A-folicular,staza gastrica moderata cu suc gastric folicular la nivelul antrului,N,
staza gastr moder cu suc gastr A-mai palida,staza gastrica moderata cu suc gastric antru mai palida,N,
staza gastr moder cu suc gastr A-palid minim folicular,staza gastrica moderata cu suc gastric antru palid minim folicular,N,
staza gastr moder cu suc gastr C+A-folicular accentuat,staza gastrica moderata cu suc gastric corp si folicular la nivelul antrului accentuat,N,
staza gastr moder cu suc gastr C+A-macrofolicular A-cong difuz 2-3 eroz,staza gastrica moderata cu suc gastric corp si antru macrofolicular congestionat la nivelul antrului difuz 2 3 eroziuni,N,
staza gastr moder cu suc gastr pliuri edematiate A-cong folicular,staza gastrica moderata cu suc gastric pliuri edematiate congestionat la nivelul antrului folicular,N,
staza gastr moder cu suc gastric si bila antral folicular tapetat de mucus cu bila,staza gastrica moderata cu suc gastric si bila antral folicular tapetat de mucus cu bila,N,
staza gastr moder A-cong difuz,staza gastrica moderata congestionat la nivelul antrului difuz,N,
staza gastr moder A-cong difuz zone de mucus impregn cu bila,staza gastrica moderata congestionat la nivelul antrului difuz zone de mucus impregnat cu bila,N,
staza gastr moder A+C-folicular prepiloric crusta acoperita de fibrina,staza gastrica moderata antru si folicular la nivelul corpului prepiloric crusta acoperita de fibrina,N,
staza gastr moder cong difuza Cma-cateva eroz,staza gastrica moderata congestionat difuza curbura mare cateva eroziuni,N,
staza gastr moder muc folicular,staza gastrica moderata mucoasa folicular,N,
staza gastr moder pilor larg deschis,staza gastrica moderata pilor larg deschis,N,
staza gastr modera A cong difuz cu aspect de mozaic,staza gastrica modera antru congestionat difuz cu aspect de mozaic,N,
staza gastr modera A cong si folicular form tu 0.3/0.5 cm cu baza larga de implantare cu muc de acoperire de aceeasi aspect A-leziuni petesiale,staza gastrica modera antru congestionat si folicular forma tu 0.3/0.5 cm cu baza larga de implantare cu mucoasa de acoperire de aceeasi aspect antru leziuni petesiale,N,
staza gastr moderata cu suc gastr A-folicular,staza gastrica moderata cu suc gastric folicular la nivelul antrului,N,
staza gastr moderata A-cong difuz 1 eroz,staza gastrica moderata congestionat la nivelul antrului difuz 1 eroziuni,N,
staza gastr A-folicular,staza gastrica folicular la nivelul antrului,N,
staza gastr cu alimente de la masa precedenta muc difuz cong,staza gastrica cu alimente de la masa precedenta mucoasa difuz congestionat,N,
staza gastr dar fara bila antral minim aspect mozaic,staza gastrica dar fara bila antral minim aspect mozaic,N,
staza gastr fara bila ,staza gastrica fara bila ,N,
staza gastr fara bila A-accentuat folicular,staza gastrica fara bila accentuat folicular la nivelul antrului,N,
staza gastr fara bila A-folicular,staza gastrica fara bila folicular la nivelul antrului,N,
staza gastr fara bila A-minim folicular,staza gastrica fara bila antru minim folicular,N,
staza gastr fara bila muc accentuat folicular pseudoplolipoid (gastrita limfocitica?),staza gastrica fara bila mucoasa accentuat folicular pseudoplolipoid (gastrita limfocitica?),N,
staza gastr usoara hipertrofie a pliurilor gastr A-cong difuz parcelar folicular,staza gastrica usoara hipertrofie a pliurilor gastric congestionat la nivelul antrului difuz parcelar folicular,N,
staza gastr A-accentuat folicular,staza gastrica accentuat folicular la nivelul antrului,N,
staza gastr A-folicular,staza gastrica folicular la nivelul antrului,N,
staza gastr A-folicular muc petesiala,staza gastrica folicular la nivelul antrului mucoasa petesiala,N,
staza gastr C+A-minim folicular si cateva eroz punctiforme,staza gastrica corp si antru minim folicular si cateva eroziuni punctiforme,N,
staza gastr jonct A-C folicular Cma-form pseudopolipoida prepiloric cu aceeasi culoare muc adiacenta cu baza larga de implantara (incluzie pancreatica?),staza gastrica joctiune antru corp folicular curbura mare forma pseudopolipoida prepiloric cu aceeasi culoare mucoasa adiacenta cu baza larga de implantara (incluzie pancreatica?),N,
staza gastrica,staza gastrica,N,
staza gastrica cu bila A-minim folicular,staza gastrica cu bila antru minim folicular,N,
staza gastrica cu bila A-piatra de pavaj accentuat,staza gastrica cu bila antru piatra de pavaj accentuat,N,
staza gastrica cu mult suc gastr si bila C+A-cong depozite de mucus multiple eroziuni,staza gastrica cu mult suc gastric si bila corp si congestionat la nivelul antrului depozite de mucus multiple eroziuni,N,
staza gastrica cu mult suc gastr A-cong difuz aspect de mozaic,staza gastrica cu mult suc gastric congestionat la nivelul antrului difuz aspect de mozaic,N,
staza gastrica cu mult suc gastric si bila A-cong difuz microfolicular,staza gastrica cu mult suc gastric si bila congestionat la nivelul antrului difuz microfolicular,N,
staza gastrica cu multa bila si resturi alim,staza gastrica cu multa bila si resturi alimentare,N,
staza gastrica minima fara bila jonct A-C folicular,staza gastrica minima fara bila joctiune antru corp folicular,N,
staza gastrica fara bila A-minim aspect folicular,staza gastrica fara bila antru minim aspect folicular,N,
staza import cu cheaguri de sange diger (varsa in timpul endo) ,staza import cu cheaguri de sange digerat (varsa in timpul endo) ,N,
staza minima cu bila,staza minima cu bila,N,
staza moder de suc gastr si bila A-folicular,staza moderata de suc gastric si bila folicular la nivelul antrului,N,
stomac aton aperistaltic bezoar voluminos A-lez eroziv hemor pilor spastic,stomac aton aperistaltic bezoar voluminos antru leziuni eroziv hemoragic pilor spastic,N,
stomac contactat spastic cu muc intens cong cu multa bila aderenta,stomac contactat spastic cu mucoasa intens congestionat cu multa bila aderenta,N,
stomac contr,stomac contractat,N,
stomac contr cu depoz de bila,stomac contractat cu depozite de bila,N,
stomac contractat,stomac contractat,N,
stomac contractat fara staza,stomac contractat fara staza,N,
stomac contractat partial volvulat,stomac contractat partial volvulat,N,
stomac contractat C+A-folicular,stomac contractat corp si folicular la nivelul antrului,N,
stomac cu mult mucus aerat staza gastr A-minim cong,stomac cu mult mucus aerat staza gastrica antru minim congestionat,N,
stomac destins de volum staza gastr import cu bila A-folicular,stomac destins de volum staza gastrica import cu bila folicular la nivelul antrului,N,
stomac destins mucus aderent de pereti A-minim folicular,stomac destins mucus aderent de pereti antru minim folicular,N,
stomac dilat,stomac dilat,N,
stomac dilat cu staza import si bila A-eroz punctiforme,stomac dilat cu staza import si bila antru eroziuni punctiforme,N,
stomac dilat cu staza import A-minim folicular,stomac dilat cu staza import antru minim folicular,N,
stomac dilat A-minim folicular,stomac dilat antru minim folicular,N,
stomac dilat staza gastr A-atrofic,stomac dilat staza gastrica antru atrofic,N,
stomac dilat staza import in special bila pilor larg deschis nefunctional form polipoida prepiloric si inca 2-3 la niv D2,stomac dilat staza import in special bila pilor larg deschis nefunctional forma polipoida prepiloric si inca 2 3 la niv D2,N,
stomac dilatat,stomac dilatat,N,
stomac dilatat cu minim staza si bila A-minim folicular,stomac dilatat cu minim staza si bila antru minim folicular,N,
stomac dilatat cu depozite de bila aderenta pilor deschis ce nu se contracta pe parcursul endosc,stomac dilatat cu depozite de bila aderenta pilor deschis ce nu se contracta pe parcursul endosc,N,
stomac dilatat partial volvulat A-cong difuz folicular,stomac dilatat partial volvulat congestionat la nivelul antrului difuz folicular,N,
stomac dilatat staza gastr jonct C-A minim aspect folicular,stomac dilatat staza gastrica joctiune corp antru minim aspect folicular,N,
stomac dilatat A-accentuat folicular pilor spastic,stomac dilatat accentuat folicular la nivelul antrului pilor spastic,N,
stomac dilatat A-folicular,stomac dilatat folicular la nivelul antrului,N,
stomac dilatat mucus aderent de pereti (fara modif pato macrosc) pilor spastic,stomac dilatat mucus aderent de pereti (fara modificari pato macrosc) pilor spastic,N,
stomac dilatat pilor spastic,stomac dilatat pilor spastic,N,
stomac dilatat staza gastr cu bila Cma-lez punctiforme A-intens cong,stomac dilatat staza gastrica cu bila curbura mare leziuni punctiforme antru intens congestionat,N,
stomac dilatat staza gastr cu bila Cma+C-lez punctiforme A-minim folicular pilor larg deschis,stomac dilatat staza gastrica cu bila curbura mare si corp leziuni punctiforme antru minim folicular pilor larg deschis,N,
stomac dilatat staza gastr A-cong,stomac dilatat staza gastrica congestionat la nivelul antrului,N,
stomac dilatat staza min cu bila A-folicular,stomac dilatat staza minim cu bila folicular la nivelul antrului,N,
stomac foarte contractat,stomac foarte contractat,N,
stomac foarte volvulat,stomac foarte volvulat,N,
stomac foarte volvulat C-muc cong,stomac foarte volvulat corp mucoasa congestionat,N,
stomac mai destins in volum,stomac mai destins in volum,N,
stomac mai spastic,stomac mai spastic,N,
stomac mic part volvulat A-minim cong,stomac mic partial volvulat antru minim congestionat,N,
stomac part volvulat,stomac partial volvulat,N,
stomac part volvulat cu pliuri edematiate A-cong,stomac partial volvulat cu pliuri edematiate congestionat la nivelul antrului,N,
stomac part volvulat curb-eroz,stomac partial volvulat curb eroziuni,N,
stomac part volvulat A-accentuat folicular,stomac partial volvulat accentuat folicular la nivelul antrului,N,
stomac part volvulat A-cong,stomac partial volvulat congestionat la nivelul antrului,N,
stomac part volvulat A-cong cu mici eroz,stomac partial volvulat congestionat la nivelul antrului cu mici eroziuni,N,
stomac part volvulat A-cong difuz,stomac partial volvulat congestionat la nivelul antrului difuz,N,
stomac part volvulat A-cong difuz 2 eroz,stomac partial volvulat congestionat la nivelul antrului difuz 2 eroziuni,N,
stomac part volvulat A-cong difuz cateva eroz,stomac partial volvulat congestionat la nivelul antrului difuz cateva eroziuni,N,
stomac part volvulat A-cong difuz cateva eroz pilor cu pliuri edematiat,stomac partial volvulat congestionat la nivelul antrului difuz cateva eroziuni pilor cu pliuri edematiat,N,
stomac part volvulat A-cong difuz folicular,stomac partial volvulat congestionat la nivelul antrului difuz folicular,N,
stomac part volvulat A-cong difuz folicular cativa lez petesiale,stomac partial volvulat congestionat la nivelul antrului difuz folicular cativa leziuni petesiale,N,
stomac part volvulat A-cong difuz parcelar folicular cateva eroz,stomac partial volvulat congestionat la nivelul antrului difuz parcelar folicular cateva eroziuni,N,
stomac part volvulat A-cong difuz tapetat cu mucus impregn cu bila,stomac partial volvulat congestionat la nivelul antrului difuz tapetat cu mucus impregnat cu bila,N,
stomac part volvulat A-cong difuz reflux biliar bulbo-gastric,stomac partial volvulat congestionat la nivelul antrului difuz reflux biliar bulbo gastric,N,
stomac part volvulat A-cong intensa folicular,stomac partial volvulat congestionat la nivelul antrului intensa folicular,N,
stomac part volvulat A-folicular,stomac partial volvulat folicular la nivelul antrului,N,
stomac part volvulat A-impregn cu bila,stomac partial volvulat antru impregnat cu bila,N,
stomac part volvulat A-mai palid cateva eroz,stomac partial volvulat antru mai palid cateva eroziuni,N,
stomac part volvulat A-microfolicular cu cateva eroz si depozite de mucus impregn cu bila,stomac partial volvulat antru microfolicular cu cateva eroziuni si depozite de mucus impregnat cu bila,N,
stomac part volvulat A-minim cong,stomac partial volvulat antru minim congestionat,N,
stomac part volvulat A-minim folicular,stomac partial volvulat antru minim folicular,N,
stomac part volvulat A-mozaic,stomac partial volvulat antru mozaic,N,
stomac part volvulat A-muc mai palida,stomac partial volvulat antru mucoasa mai palida,N,
stomac part volvulat A-mucus impregn cu bila,stomac partial volvulat antru mucus impregnat cu bila,N,
stomac part volvulat A-palida 2-3 eroz,stomac partial volvulat antru palida 2 3 eroziuni,N,
stomac part volvulat A-palida cu circulatie vizibila pilor spastic reflux biliar,stomac partial volvulat antru palida cu circulatie vizibila pilor spastic reflux biliar,N,
stomac part volvulat C-cong tapetat de mucus impregn cu bila,stomac partial volvulat congestionat la nivelul corpului tapetat de mucus impregnat cu bila,N,
stomac part volvulat C-lez acoper cu fibrina,stomac partial volvulat corp leziuni acoperit cu fibrina,N,
stomac part volvulat C-mai palid,stomac partial volvulat corp mai palid,N,
stomac part volvulat C-muc palida cu multilpe eroz A-palid,stomac partial volvulat corp mucoasa palida cu multilpe eroziuni antru palid,N,
stomac part volvulat C+A-cong difuz,stomac partial volvulat corp si congestionat la nivelul antrului difuz,N,
stomac part volvulat C+A-muc palida,stomac partial volvulat corp si antru mucoasa palida,N,
stomac part volvulat C+A-muc palida cu multiple eroz,stomac partial volvulat corp si antru mucoasa palida cu multiple eroziuni,N,
stomac part volvulat CMa-2 eroz,stomac partial volvulat curbura mare 2 eroziuni,N,
stomac part volvulat Cma-cateva eroz A-minim cong minim reflux biliar,stomac partial volvulat curbura mare cateva eroziuni antru minim congestionat minim reflux biliar,N,
stomac part volvulat Cma-multiple eroz depozite de fibrina parcelar A-muc palida,stomac partial volvulat curbura mare multiple eroziuni depozite de fibrina parcelar antru mucoasa palida,N,
stomac part volvulat Cma-multiple eroz A-cong difuz,stomac partial volvulat curbura mare multiple eroziuni congestionat la nivelul antrului difuz,N,
stomac part volvulat continut lichid,stomac partial volvulat continut lichid,N,
stomac part volvulat muc cong difuz,stomac partial volvulat mucoasa congestionat difuz,N,
stomac part volvulat muc corp palida A-cong difuz cateva eroz,stomac partial volvulat mucoasa corp palida congestionat la nivelul antrului difuz cateva eroziuni,N,
stomac part volvulat muc corp palida A-palid cu multiple eroz,stomac partial volvulat mucoasa corp palida antru palid cu multiple eroziuni,N,
stomac part volvulat muc mai palida,stomac partial volvulat mucoasa mai palida,N,
stomac part volvulat muc palida,stomac partial volvulat mucoasa palida,N,
stomac part volvulat muc palida cu vascularizatie vizibila,stomac partial volvulat mucoasa palida cu vascularizatie vizibila,N,
stomac part volvulat muc palida A-minim folicular pilor spastic,stomac partial volvulat mucoasa palida antru minim folicular pilor spastic,N,
stomac part volvulat pilor competent,stomac partial volvulat pilor competent,N,
stomac part volvulat pliuri pilorice usor edematiate,stomac partial volvulat pliuri pilorice usor edematiate,N,
stomac part volvulat staza gastr cu mult suc gastr si bila C+A-cong difuz in mozaic,stomac partial volvulat staza gastrica cu mult suc gastric si bila corp si congestionat la nivelul antrului difuz in mozaic,N,
stomac part volvulat staza gastr cu mult suc gastr si mucus,stomac partial volvulat staza gastrica cu mult suc gastric si mucus,N,
stomac part volvulat staza gastr cu mult suc gastr A-cong difuz,stomac partial volvulat staza gastrica cu mult suc gastric congestionat la nivelul antrului difuz,N,
stomac part volvulat staza gastr cu mult suc gastr A-folicular,stomac partial volvulat staza gastrica cu mult suc gastric folicular la nivelul antrului,N,
stomac part volvulat staza gastr cu suc gastr si bila A-cong difuz,stomac partial volvulat staza gastrica cu suc gastric si bila congestionat la nivelul antrului difuz,N,
stomac part volvulat staza gastr cu suc gastr si bila A-cong difuz cu depoz de mucus impregn cu bila,stomac partial volvulat staza gastrica cu suc gastric si bila congestionat la nivelul antrului difuz cu depozite de mucus impregnat cu bila,N,
stomac part volvulat staza gastr cu suc gastr si bila A-cong difuz folicular,stomac partial volvulat staza gastrica cu suc gastric si bila congestionat la nivelul antrului difuz folicular,N,
stomac part volvulat staza gastr cu suc gastr si bila A-mozaic,stomac partial volvulat staza gastrica cu suc gastric si bila antru mozaic,N,
stomac part volvulat staza gastr cu suc gastr bila si alim A-cong difuz accentuat folicular,stomac partial volvulat staza gastrica cu suc gastric bila si alimentare congestionat la nivelul antrului difuz accentuat folicular,N,
stomac part volvulat staza gastr cu suc gastr A-cong difuz folicular,stomac partial volvulat staza gastrica cu suc gastric congestionat la nivelul antrului difuz folicular,N,
stomac part volvulat staza gastr moder cu suc gastr si bila A-cong difuz cu depozite de mucus impregn cu bila,stomac partial volvulat staza gastrica moderata cu suc gastric si bila congestionat la nivelul antrului difuz cu depozite de mucus impregnat cu bila,N,
stomac part volvulat staza gastr moder cu suc gastr A-microfolicular,stomac partial volvulat staza gastrica moderata cu suc gastric antru microfolicular,N,
stomac part volvulat staza gastr moder A-folicular accentuat,stomac partial volvulat staza gastrica moderata folicular la nivelul antrului accentuat,N,
stomac part volvulat staza gastr moder reflux biliar duodeno-gastr muc cong difuz tapetat de mucus impregn cu bila,stomac partial volvulat staza gastrica moderata reflux biliar duodeno gastric mucoasa congestionat difuz tapetat de mucus impregnat cu bila,N,
stomac part volvulat staza gastr moderata A-cong difuz tapetat de mucus aerat,stomac partial volvulat staza gastrica moderata congestionat la nivelul antrului difuz tapetat de mucus aerat,N,
stomac partial volvulat,stomac partial volvulat,N,
stomac partial volvulat muc palida,stomac partial volvulat mucoasa palida,N,
stomac partial volvulat A-accentuat folicular,stomac partial volvulat accentuat folicular la nivelul antrului,N,
stomac partial volvulat A-cong difuz,stomac partial volvulat congestionat la nivelul antrului difuz,N,
stomac partial volvulat A-folicular,stomac partial volvulat folicular la nivelul antrului,N,
stomac partial volvulat A-microfolicular,stomac partial volvulat antru microfolicular,N,
stomac partial volvulat A-mozaic,stomac partial volvulat antru mozaic,N,
stomac partial volvulat C-edematiata A-cong difuz,stomac partial volvulat corp edematiata congestionat la nivelul antrului difuz,N,
stomac partial volvulat C-muc palida aspect de mozaic,stomac partial volvulat corp mucoasa palida aspect de mozaic,N,
stomac partial volvulat C-palid ,stomac partial volvulat corp palid ,N,
stomac partial volvulat C-palid A-cong cu o mica eroz,stomac partial volvulat corp palid congestionat la nivelul antrului cu o mica eroziuni,N,
stomac partial volvulat C+A-palid,stomac partial volvulat corp si antru palid,N,
stomac partial volvulat muc palida,stomac partial volvulat mucoasa palida,N,
stomac partial volvulat staza gastr moder pliuri pilorice mai edematiate,stomac partial volvulat staza gastrica moderata pliuri pilorice mai edematiate,N,
stomac plicaturat C-cateva eroz acoper cu cruste ,stomac plicaturat corp cateva eroziuni acoperit cu cruste ,N,
stomac plicaturat staza de suc gastric si bila pliuri mai hipertrofiate,stomac plicaturat staza de suc gastric si bila pliuri mai hipertrofiate,N,
stomac spastic,stomac spastic,N,
stomac spastic contractat A-folicular,stomac spastic contractat folicular la nivelul antrului,N,
stomac spastic cu multa bila A-folicular,stomac spastic cu multa bila folicular la nivelul antrului,N,
stomac spastic contractat multiple eroz punctiforme mai ales A-multiple eroz punctiforme hemor,stomac spastic contractat multiple eroziuni punctiforme mai ales antru multiple eroziuni punctiforme hemoragic,N,
stomac spastic contractat staza gastr import cu bila,stomac spastic contractat staza gastrica import cu bila,N,
stomac spastic cu bila,stomac spastic cu bila,N,
stomac spastic mucus aerat,stomac spastic mucus aerat,N,
stomac spastic A-aspect folicular pilor larg deschis diskinetic,stomac spastic antru aspect folicular pilor larg deschis diskinetic,N,
stomac spastic A-muc cong prepiloric polip cu baza larga de implantare (polip inflamator),stomac spastic antru mucoasa congestionat prepiloric polip cu baza larga de implantare (polip inflamator),N,
stomac spastic staza gastr cu multa bila,stomac spastic staza gastrica cu multa bila,N,
stomac volvulat,stomac volvulat,N,
stomac volvulat A-cong,stomac volvulat congestionat la nivelul antrului,N,
stomac volvulat A-cong pilor spastic,stomac volvulat congestionat la nivelul antrului pilor spastic,N,
stomac volvulat A-palid depozite de mucus impregn cu bila prepiloric cateva erz,stomac volvulat antru palid depozite de mucus impregnat cu bila prepiloric cateva erz,N,
stomac volvulat C-cong difuz cateva microeroz si zone de mucus impregn cu bila,stomac volvulat congestionat la nivelul corpului difuz cateva microeroz si zone de mucus impregnat cu bila,N,
stomac volvulat C-muc palida cateva eroz,stomac volvulat corp mucoasa palida cateva eroziuni,N,
stomac volvulat Cma-cateva eroz A-cong difuz,stomac volvulat curbura mare cateva eroziuni congestionat la nivelul antrului difuz,N,
stomac volvulat muc cong difuz cateva lez petesiale,stomac volvulat mucoasa congestionat difuz cateva leziuni petesiale,N,
stomac volvulat muc palida friabila,stomac volvulat mucoasa palida friabila,N,
tapetat deâ¦â¦,tapetat deâ¦â¦,N,
ulcer posib medicamentos in reg preantral inconj de o rana cu lez petesiale,ulcer posibil medicamentos in reg preantral inconj de o rana cu leziuni petesiale,N,
ulceratii si eroz hemor unele acoper de cheaguri si cruste hematice pana la niv A,ulceratii si eroziuni hemoragic unele acoperit de cheaguri si cruste hematice pana la niv antru,N,
varice cardiale si fundice pliuri edematiate tortuoase cu imag de piele de leopard (gastropatie HT) antral si nu numai multiple eroziuni si posib ulcere cu marg elevate cratere dar fara caract hemor activ mucoasa folicular,varice cardiale si fundice pliuri edematiate tortuoase cu imag de piele de leopard (gastropatie HT) antral si nu numai multiple eroziuni si posibil ulcere cu margini elevate cratere dar fara caracter hemoragic activ mucoasa folicular,N,
varice fundice si cateva eroz hemor de muc fundica,varice fundice si cateva eroziuni hemoragic de mucoasa fundica,N,
volvulus gastr,volvulus gastric,N,
volvulus gastr incompl c-muc palida cu vasc vizibila,volvulus gastric incomplet c mucoasa palida cu vasc vizibila,N,
volvulus gastr incomplet,volvulus gastric incomplet,N,
volvulus gastr incomplet A-mozaic,volvulus gastric incomplet antru mozaic,N,
volvulus gastr incomplet F-folic,volvulus gastric incomplet fund folicular,N,
volvulus gastr incomplet muc corp palida cu cateva eroz,volvulus gastric incomplet mucoasa corp palida cu cateva eroziuni,N,
volvulus gastr incomplet muc palida,volvulus gastric incomplet mucoasa palida,N,
volvulus gastr incomplet pilor diskinetic,volvulus gastric incomplet pilor diskinetic,N,
volvulus gastr incomplet pilor spastic,volvulus gastric incomplet pilor spastic,N,
volvulus gastr incomplet staza gastrica cu bila A-folicular,volvulus gastric incomplet staza gastrica cu bila folicular la nivelul antrului,N,
volvulus gastr strans,volvulus gastric strans,N,
volvulus gastr cant crescuta de bila si suc gastr A-cong difuz tapetat de mucus impregn cu bila,volvulus gastric cantitate crescuta de bila si suc gastric congestionat la nivelul antrului difuz tapetat de mucus impregnat cu bila,N,
